,x,y,id
16515,12.137244,-13.206274,A-2-f-1-3_4M_09
16516,18.577784,8.254559,1283952750_00000250
16517,15.754387,11.656441,1283943913_00002750
16518,5.7100453,-2.6005948,1283943824_00000900
16519,-7.7486134,0.34105185,B-2-BAR-6_02
16520,1.7267892,-2.0580668,1283943808_00003380
16521,13.606821,13.649236,1283943824_00003030
16522,12.975592,1.8571033,1283943956_00002010
16523,15.620228,11.918452,1283944200_00000150
16524,-5.833348,-1.5981864,128407109X_00000070
16525,-8.536657,10.141223,1284781941_00000030
16526,-5.0519986,-0.4420022,1283943913_00000910
16527,9.696072,19.673569,A-2-c-2-3-1_75
16528,-5.128618,4.475997,1282791362_00000240
16529,-9.450985,13.161378,1283948982_00000230
16530,10.321372,20.627205,A-2-c-2-3-4_56
16531,-5.033172,-7.959455,1284895114_00000230
16532,-2.8246489,-5.3554044,1283949407_00000420
16533,14.427765,-13.96061,B-1-BECH-013_2
16534,4.67949,17.576944,A-2-c-2-4-2_066
16535,-10.459719,11.790332,1283944529_00000170
16536,12.647939,17.961903,A-2-b-1-1_07
16537,-5.086192,4.539521,1284928829_00000030
16538,16.235182,2.3379662,1284285731_00000010
16539,15.2785425,9.776449,1283943867_00001010
16540,7.5939646,20.461687,A-2-c-2-3-4_43
16541,25.118185,0.12498297,1283949334_00000410
16542,-3.9098964,-4.8462563,1283943883_00000200
16543,-8.61643,-0.1287201,1284034542_00000020
16544,14.029979,18.379574,1283944774_00000170
16545,11.763755,-4.328156,1283943824_00002260
16546,12.588948,18.485685,A-2-c-2-5-5_32
16547,-3.4716756,-5.2646832,1283944863_00000280
16548,12.8211,0.5534289,1283943883_00000460
16549,6.2636933,19.88674,A-2-c-2-2-3_20
16550,4.1428127,-10.15394,1283943956_00002670
16551,10.450923,15.152714,A-2-c-2-2-9-2_19
16552,2.7006898,-5.8266425,A-2-c-2-4-4_054
16553,-8.399585,9.955278,128426131X_00000030
16554,3.029405,-3.7817557,1283949474_00000960
16555,4.427294,7.1659307,B-1-ROD-2_02
16556,-8.63852,-0.06317505,1284873765_00000020
16557,-10.036934,12.482691,1283943255_00000510
16558,11.203936,20.217016,A-2-b-1-2_68
16559,24.662235,-0.7906652,1283948923_00000390
16560,10.554866,0.35317746,1283949474_00000080
16561,9.351221,23.098717,A-2-a-2-2-4_12
16562,17.57792,-2.1790645,1283943492_00001240
16563,8.050877,-2.0589058,1283943808_00000580
16564,12.679087,-1.721953,A-2-a-2-4-5_08
16565,11.980749,10.754441,A-1-d-5-9_38
16566,6.9028463,21.153086,A-2-c-2-1-6_25
16567,12.313394,15.273884,1283944421_00000050
16568,12.605502,10.443596,1283943867_00000910
16569,5.910153,16.064621,1283943824_00001730
16570,25.299047,-1.072567,A-3-e-2-1_03
16571,11.722824,13.959409,A-2-c-2-4-3_024
16572,13.157537,-13.803812,A-1-g-1-5_21
16573,10.377755,19.313545,A-2-f-2-2_2M_18
16574,2.9657285,-2.0938993,1283944774_00000260
16575,7.939682,-15.408845,1284069605_00000010
16576,7.2541184,16.254848,A-2-c-2-2-6_041
16577,12.672813,-15.214733,A-2-f-1-2_2M_45
16578,15.349209,4.812896,1284263134_00000020
16579,11.324416,-14.225462,A-1-e-3-3_02
16580,-4.932894,4.3852158,1282791109_00000030
16581,18.37925,10.203956,A-2-c-2-4-4_141
16582,13.890738,13.700931,1283943824_00003190
16583,-7.5292296,12.835016,1284069982_00000030
16584,6.5210357,19.80946,A-2-c-2-3-4_143
16585,12.584103,-12.625204,A-1-f-64-1_17
16586,15.925716,2.0542443,B-1-BECH-152_01
16587,5.2404156,-1.7679623,1283944022_00000280
16588,-7.7909527,-7.7770076,1284895114_00000670
16589,12.73908,3.8331082,A-2-a-2-5-1_05
16590,7.6477103,14.164239,A-1-f-31-2_07
16591,16.285969,12.408616,A-2-b-2-2_27
16592,-10.548958,9.299625,1284918416_00000030
16593,9.39514,-0.65936416,1283948923_00000480
16594,12.218675,15.531498,1283943425_00000130
16595,-1.1512481,-3.5536397,1283944162_00000080
16596,10.683382,19.340858,A-2-f-2-1_1M_06
16597,8.802752,7.565301,A-1-f-28-1_08
16598,-2.7326853,-0.51127845,1283949547_00000020
16599,8.128185,-14.20124,1284072118_00000020
16600,6.142153,-1.3848,1283943808_00003800
16601,15.104977,12.294821,A-2-c-2-4-4_352
16602,15.393817,3.9174798,1283943492_00001690
16603,14.736201,11.041405,1283943956_00001310
16604,15.257604,3.3712697,1284772810_00000010
16605,6.1178303,14.3743,A-1-d-4-1_11
16606,13.026252,13.122344,1283943905_00000350
16607,7.8209357,22.305641,A-2-c-2-5-1_176
16608,-8.638426,-0.3048502,1284285308_00000020
16609,5.7957516,-13.92405,B-1-BECH-031_01
16610,3.604966,-11.953287,A-2-c-3-5_16
16611,9.694981,21.540651,A-1-f-31-4_16
16612,23.597942,0.71445495,1283949474_00000050
16613,13.218887,5.2524285,A-2-f-2-2_1M_36
16614,3.3180792,-2.5816317,1283944073_00000360
16615,7.77098,-12.619103,B-1-BECH-123_01
16616,13.845289,-13.209819,A-1-g-1-5_16
16617,25.193975,12.490272,A-1-a-3-1_34
16618,5.4654565,-2.920086,1284894770_00000020
16619,13.070694,-14.529302,A-2-f-1-3_4M_03
16620,6.0182424,-13.037344,128487513X_00000040
16621,12.078874,-6.466393,1283949083_00000900
16622,10.80451,-13.821611,1283943883_00000310
16623,8.211804,18.129942,A-2-c-2-4-5_052
16624,10.895882,12.747918,A-2-c-2-2-8_056
16625,2.7438734,-4.106563,1283943808_00001360
16626,15.620668,8.839367,A-2-a-2-4-3_31
16627,7.946604,0.31258026,1283944286_00000240
16628,15.590395,10.456402,1283944456_00000830
16629,13.696229,-13.104694,1284895114_00002430
16630,7.1131015,-3.8201675,1283943298_00000680
16631,11.570094,19.367022,A-2-c-2-3-2_07
16632,11.137567,18.985231,A-2-c-2-5-1_291
16633,10.753288,-4.4395304,1283943824_00001220
16634,7.3765836,-0.05048925,1283944553_00000200
16635,9.475465,11.122154,1283944529_00000130
16636,23.972656,11.676055,A-1-a-5-1_17
16637,-0.43294466,-3.5830958,1283944731_00000400
16638,8.504016,22.687357,A-2-a-2-2-3_18
16639,11.275302,0.73464155,1283949474_00001100
16640,15.702072,9.786916,A-2-c-2-5-6_41
16641,9.008665,16.624434,1283943298_00000350
16642,3.320709,-12.410694,A-2-f-1-3_3M_28
16643,16.625675,12.381763,1283944456_00000410
16644,7.7114077,21.37599,A-2-c-2-4-2_167
16645,6.8341928,-13.756675,1284268330_00000020
16646,6.804761,-17.435463,1284070972_00000030
16647,8.720715,18.03027,A-1-f-31-4_58
16648,-3.9924178,-4.850725,1283943840_00000380
16649,18.957064,8.912554,A-2-a-2-3-2_03
16650,11.708862,3.0483372,A-3-e-1-3_02
16651,8.286136,16.972704,A-2-c-2-4-3_252
16652,3.5239635,-7.191643,A-2-c-1-1_M8_01
16653,11.278307,-1.2242209,1283943867_00001440
16654,2.3730676,-1.7638237,1284285294_00000080
16655,22.701283,1.9252472,1283949547_00001380
16656,7.0116444,15.211083,A-2-f-2-1_2M_36
16657,-8.581088,11.739079,A-2-c-3-6_02
16658,6.711099,19.866156,A-2-c-2-4-2_049
16659,12.517155,-15.143718,B-2-BECHD-05_03
16660,12.527616,16.692455,A-2-c-2-2-6_096
16661,16.909903,10.6263,A-2-c-2-5-7_45
16662,14.634522,-2.550112,1283943956_00001600
16663,10.480938,19.092413,A-2-f-2-1_1M_07
16664,16.423925,3.584389,1284784843_00000010
16665,11.871913,-5.5194907,1283949407_00000300
16666,24.044481,12.581057,A-1-a-5-1_04
16667,6.838714,-0.4043552,1283943956_00002970
16668,7.8251414,20.17522,A-2-c-2-3-2_101
16669,9.035567,2.5888798,1283943972_00000880
16670,-7.407251,-7.8199925,1284895114_00000880
16671,6.898293,13.613478,A-1-d-3-1_08
16672,18.653719,9.386501,B-1-BEN2-2_01
16673,4.755961,-10.87102,A-2-c-2-3-3_80
16674,15.583164,14.431382,A-2-c-2-1-2_201
16675,15.852822,7.658392,1283949547_00001160
16676,14.044983,13.618262,1283943824_00003130
16677,9.569599,-13.058204,B-1-BECH-066_01
16678,15.446355,12.400433,1283943883_00000590
16679,5.1065617,-11.07854,A-2-c-1-2-2_024
16680,10.859549,15.562139,A-2-c-3-5_08
16681,-2.363131,-1.3776145,B-1-BECHD-07_02
16682,8.730246,11.420106,A-1-d-1-3-2M_25
16683,4.9472356,17.63779,A-2-c-2-5-1_171
16684,11.100447,20.65861,A-2-f-2-1_2M_10
16685,9.650351,15.52141,A-1-e-3-2_35
16686,1.6974027,-2.7047575,1283943913_00001170
16687,4.9544525,-13.046399,A-1-h-1-5_02
16688,3.2063007,-10.919912,1283943913_00001620
16689,13.8621435,-11.095659,A-2-f-1-3_5M_05
16690,25.388748,-0.7682994,1283948923_00000690
16691,8.139391,14.904538,A-2-c-2-2-1_185
16692,5.8950977,20.586506,A-2-c-2-4-5_084
16693,13.062204,-13.455783,A-2-c-1-2-3_026
16694,15.179891,10.955957,1283943905_00000570
16695,24.147335,-0.97492975,1283948923_00000130
16696,9.436608,-4.3021755,1283943824_00001420
16697,18.906149,7.0238175,1283952750_00000030
16698,14.490939,9.860174,A-2-c-2-5-7_29
16699,0.6005929,-3.074034,1283944731_00000040
16700,13.852012,16.011654,A-2-c-2-5-2_086
16701,14.485856,13.358172,1283943824_00001570
16702,8.655172,7.390661,A-1-f-28-1_15
16703,12.220934,14.383246,1283943999_00000650
16704,16.353823,7.0080614,1283944553_00000190
16705,8.977242,20.500546,1283944596_00000290
16706,4.276329,-3.4176736,A-2-c-2-2-1_189
16707,13.192321,1.9628106,1283944286_00000880
16708,8.560321,-3.4323719,1283943905_00000580
16709,14.647528,-2.4824705,1283943824_00003360
16710,11.450445,-5.5573506,1283949407_00000480
16711,15.915984,15.477591,A-2-c-2-4-6_068
16712,10.794069,10.2392435,A-1-f-58-1_01
16713,15.320644,5.7813663,A-2-c-2-5-7_43
16714,6.4057,21.293144,A-2-c-2-4-2_044
16715,11.583591,-3.9846134,1283943824_00002240
16716,9.375002,22.700842,A-1-c-5-2_01
16717,17.465368,-1.8697217,1283943492_00001080
16718,17.305313,11.007979,1283944936_00000050
16719,14.274893,9.97057,1283943867_00000210
16720,6.823781,-4.229134,1283943336_00000500
16721,13.174699,-1.1621544,1283943913_00003020
16722,13.962292,11.685766,A-2-c-2-1-1_012
16723,25.057234,-0.462627,1283949334_00000890
16724,3.4614532,-13.425687,B-1-BECHD-41_02
16725,17.27784,4.8998694,1284894770_00000030
16726,13.391664,-13.775808,A-2-f-1-3_4M_12
16727,7.470116,-1.7518541,1283948923_00001100
16728,8.415157,15.653413,A-2-c-2-2-6_035
16729,7.177399,21.514183,A-2-c-2-1-5_04
16730,13.1824665,-2.8108003,1283943840_00001580
16731,18.177683,8.913183,A-2-c-2-4-4_107
16732,11.249583,15.525575,1283944367_00000150
16733,10.798375,13.514803,A-2-c-2-4-4_122
16734,5.9902897,1.3868191,1283944936_00000280
16735,9.000552,11.295289,1283944286_00000470
16736,-5.1657457,-3.002865,1284895114_00002000
16737,13.671676,-3.2747614,1283943824_00002020
16738,8.140912,-16.716702,B-2-BECH-03_01
16739,13.099943,-13.760667,A-2-c-1-2-3_060
16740,15.874658,1.6822282,B-2-BECH-25_01
16741,15.394144,15.106354,A-2-c-2-15_011
16742,3.2544143,-12.568432,A-1-g-1-10_27
16743,8.803198,-0.7522931,1283943883_00000160
16744,7.1953278,20.082521,A-1-f-44-1_01
16745,13.618723,15.407136,A-2-c-2-5-4_017
16746,12.823494,-14.930892,B-2-BECHD-13_01
16747,15.395225,8.342462,1283943956_00001830
16748,6.9090486,-15.825921,1284068668_00000010
16749,5.5446744,19.632011,A-2-c-2-4-2_143
16750,11.929477,-1.5838685,A-2-a-2-4-5_10
16751,8.897937,17.475887,A-1-a-4-6_03
16752,0.36254635,-1.8360001,A-2-c-2-5-7_96
16753,5.008662,1.3350165,1283944693_00000140
16754,1.1406902,-3.4542694,1283943271_00000040
16755,8.3771,-16.433054,1284263150_00000010
16756,11.612459,15.0983095,1283943824_00003230
16757,14.817585,10.006439,A-2-a-2-1-1_09
16758,15.0220175,11.04459,1283943883_00000230
16759,-4.2321224,-5.191846,1283943808_00000160
16760,10.654698,-1.9059899,A-2-a-2-4-2_25
16761,17.659735,4.969441,B-2-BAR-4_01
16762,5.8321466,19.534515,A-2-c-2-4-2_045
16763,7.816213,20.624613,A-2-c-2-4-1_162
16764,9.805496,-15.070561,1284285383_00000010
16765,20.069769,7.8039994,1283943808_00000950
16766,15.48322,9.951685,A-2-c-2-4-6_052
16767,17.046543,-2.8607905,1283944316_00000740
16768,8.224761,-15.640166,1284069699_00000010
16769,14.821037,0.2891111,1284881903_00000020
16770,3.7823846,8.348994,1284778533_00000010
16771,10.231215,-14.439637,B-2-BECHD-01_01
16772,14.463748,19.320238,1283943972_00000910
16773,6.6597114,15.923648,A-2-c-2-3-2_94
16774,-1.524019,-6.4347773,1283949156_00000740
16775,13.849346,16.512924,A-2-c-2-3-1_68
16776,14.153875,-14.439414,1284043541_00000010
16777,6.03717,-16.4815,1283943913_00002810
16778,10.6497555,14.8663845,A-2-c-2-4-3_113
16779,14.403662,17.924774,1283943840_00001250
16780,10.589292,-4.2763114,1283943824_00003900
16781,10.08855,18.625517,A-2-c-2-3-2_06
16782,11.400571,-4.141272,1283943824_00001020
16783,16.41028,13.574906,1283944200_00000270
16784,3.297981,-2.05672,1284777499_00000020
16785,10.834563,-3.6210845,1283943824_00001260
16786,-9.839184,12.081419,1284876926_00000030
16787,8.074662,-14.230883,1284072029_00000060
16788,14.392978,17.652607,A-2-c-2-5-7_111
16789,15.15781,7.8173084,1283943913_00002970
16790,5.228876,18.264013,A-2-c-2-2-1_093
16791,5.2783136,17.442991,A-2-c-2-2-1_152
16792,12.726051,0.53860456,1283944286_00000460
16793,14.452305,10.488947,A-2-c-2-4-4_296
16794,6.294521,16.215206,A-2-c-2-4-5_145
16795,4.1180105,-11.839989,1283943913_00000160
16796,12.801722,19.40943,A-2-c-2-2-3_05
16797,16.514452,14.023795,A-2-c-2-2-6_098
16798,-5.79643,-1.2907938,128426307X_00000070
16799,4.6247463,7.650214,B-1-BECH-149_01
16800,10.504237,5.6077867,1283943956_00001560
16801,-10.326876,11.88889,1284076156_00000030
16802,-5.07339,4.3983974,1282791362_00000010
16803,-8.018994,-7.9582934,1284895114_00001050
16804,6.596034,20.438612,A-2-c-2-1-5_13
16805,5.103511,-12.551444,A-1-h-1-6_12
16806,1.5372373,-3.3014767,1283943352_00000140
16807,8.46824,-12.696016,B-1-BECH-075_02
16808,16.647831,9.59218,1283944596_00000430
16809,6.338589,-11.986282,A-2-c-1-1_M10_87
16810,9.202168,17.075432,A-2-c-2-1-8_15
16811,14.1901655,-1.6372722,1283943883_00000760
16812,13.584586,12.383229,A-2-c-2-2-5_17
16813,9.262524,-0.68554866,1283943913_00003730
16814,22.855518,-0.5186412,A-3-e-7-2_01
16815,17.174593,5.719947,1283943913_00003260
16816,6.770406,-10.916172,A-2-c-1-1_M10_49
16817,3.8989768,-13.7260685,A-1-h-1-9_11
16818,11.0247,1.1451389,1283949474_00000680
16819,16.09702,10.665037,1283943956_00001490
16820,17.886639,9.021869,1283943808_00004650
16821,8.378652,-3.3689458,1284072568_00000040
16822,12.546075,-3.216233,1283944456_00000280
16823,8.01658,21.42323,A-1-f-31-5_01
16824,11.702558,-3.9397569,1283943298_00000080
16825,7.0161624,20.097443,1283943840_00000710
16826,23.563084,1.3894207,1283949156_00000730
16827,-4.357746,3.327062,B-1-BECH-237_01
16828,8.979438,9.990819,A-1-d-1-3-2M_19
16829,14.884956,18.790047,1283943972_00000690
16830,3.3641849,-12.556189,1283943956_00000730
16831,14.081361,9.2079315,A-1-e-1-1_08
16832,9.395256,-16.342192,1284285219_00000010
16833,8.415083,22.666815,A-2-a-2-2-4_28
16834,13.964397,18.375149,A-1-d-6-2_01
16835,2.8280137,-6.165204,1283943913_00000040
16836,15.913662,12.53454,1283944421_00000150
16837,17.651703,8.528791,A-2-c-2-4-4_290
16838,11.889095,19.337906,A-2-c-2-4-1_165
16839,1.3679005,-3.7701755,1283944693_00000040
16840,6.0343947,22.689245,A-2-b-1-1_48
16841,-8.903308,10.635246,1284892875_00000030
16842,-7.315948,-7.7998667,1284895114_00000160
16843,13.766763,10.370731,1283943808_00005530
16844,-3.1035986,1.8805472,B-1-BECHD-12_01
16845,10.382901,-3.085389,1284855953_00000020
16846,16.577526,10.786909,1283944073_00000220
16847,15.504963,6.338551,B-1-BECH-078_01
16848,16.386663,8.980112,1283944936_00000110
16849,9.490102,-2.1054237,1283944286_00001600
16850,13.133689,-2.802245,A-2-c-2-2-5_06
16851,8.42864,19.730558,A-2-c-2-5-1_237
16852,15.283004,2.0088863,A-1-h-1-11_09
16853,6.8379216,-10.987268,A-1-c-5-1_28
16854,16.665876,10.705507,1283944731_00000450
16855,7.458652,14.510162,A-2-f-2-3_03
16856,-4.331339,-1.0988111,1284895114_00001680
16857,5.7920294,6.7270827,1284895114_00002040
16858,25.593508,-3.0721345,1282791362_00000350
16859,-5.482561,2.996147,B-2-BECHR-4_01
16860,17.440699,-1.9169915,1283943492_00000560
16861,11.769606,-4.2821817,1283943824_00001280
16862,9.950123,10.375067,A-1-d-5-4_06
16863,9.751487,19.78154,A-2-a-2-5-2_03
16864,23.57755,1.1892194,A-3-d-1-1_33
16865,5.3810053,-9.578755,A-2-c-1-1_M11_32
16866,13.255601,-14.431483,128404131X_00000020
16867,-7.0307074,13.533235,1284261549_00000030
16868,8.493385,13.501677,A-2-c-2-1-2_090
16869,11.638279,-5.311915,128394958X_00000060
16870,5.352892,-3.336788,1283943913_00001210
16871,-8.585022,0.20752622,B-2-BECH-46_02
16872,10.095362,10.665418,1283944286_00000910
16873,4.1733265,-4.609775,A-1-d-5-8_03
16874,3.8573616,18.797785,A-2-c-2-3-4_132
16875,14.312319,12.380305,A-2-a-2-4-3_36
16876,4.4086585,17.953407,A-2-c-2-3-4_149
16877,13.397842,12.093323,1283943883_00000790
16878,10.59142,-13.200049,B-1-BECH-051_01
16879,6.076786,13.9383335,A-1-d-4-1_32
16880,11.146701,15.191446,A-2-f-2-2_2M_16
16881,6.21952,13.827328,A-1-d-4-1_27
16882,10.557747,13.919545,A-2-c-2-2-10-1_14
16883,4.5138273,19.140696,A-2-c-2-5-1_163
16884,7.8606625,15.979474,A-2-c-2-3-3_48
16885,19.412914,8.833426,A-2-a-2-1-5_06
16886,24.589655,-0.2290302,1283949474_00000550
16887,13.999288,-13.756569,1284033562_00000010
16888,6.9861493,13.65247,A-1-d-4-4_11
16889,6.499264,18.11499,A-2-c-2-1-2_008
16890,13.187139,-13.1876955,1284075648_00000030
16891,8.837532,-2.0264416,A-1-d-5-1_14
16892,6.6744285,-10.643531,A-2-c-1-1_M11_15
16893,-0.10911253,-3.1018007,A-2-c-1-1_M10_91
16894,-5.1468215,-7.908335,1284895114_00000390
16895,-5.154629,4.4242134,1282791362_00000260
16896,12.096422,-3.1555479,1283943905_00000380
16897,-9.201704,12.705997,1284285510_00000030
16898,7.731976,15.375127,A-2-c-2-2-9-5_16
16899,7.4584885,15.984129,A-2-c-2-4-3_210
16900,9.846225,19.898762,A-2-c-2-1-12_046
16901,14.720177,8.137162,A-2-c-2-2-10-4_12
16902,4.3459167,-12.597371,1283943913_00002040
16903,11.761865,2.8800507,1283943913_00000620
16904,10.19704,19.070625,A-1-d-4-2_16
16905,12.596415,2.9303198,128489407X_00000010
16906,14.435587,4.1329727,A-2-c-3-5_56
16907,11.799128,12.783736,1283943913_00003610
16908,12.023125,12.980701,A-2-c-2-3-3_44
16909,15.597697,-2.708164,1283944367_00000140
16910,6.6934977,13.941715,1283943867_00000530
16911,15.37815,8.18132,1283943913_00001420
16912,7.0442867,21.06779,A-2-c-2-3-4_91
16913,13.452326,13.397928,A-2-c-2-3-3_78
16914,10.757638,10.681912,1283943956_00000150
16915,4.9775276,-2.821893,1283948923_00000200
16916,5.8868184,-10.833421,1283943913_00000700
16917,14.286307,4.9408,A-2-c-1-1_M10_03
16918,14.728328,-0.25491422,1283943867_00000540
16919,9.213648,21.725975,A-1-f-63-1_02
16920,5.8091083,16.303427,1283943905_00000290
16921,25.700933,-1.403072,A-3-c-2-1_28
16922,11.286033,19.62804,A-2-c-2-4-1_185
16923,-7.855266,10.952237,1284075273_00000030
16924,15.805881,3.0142198,A-2-c-2-1-1_052
16925,8.726349,-13.14401,B-1-BECH-095_01
16926,8.563078,12.931369,A-2-c-2-2-1_049
16927,16.631868,12.734267,1283944200_00000450
16928,10.990509,-13.9324,A-1-f-64-1_20
16929,7.4003835,12.803617,A-2-f-2-5_36
16930,17.784218,8.655564,1283944286_00001310
16931,16.37985,5.5353427,1284778681_00000010
16932,12.253537,20.169931,A-2-a-2-2-3_09
16933,10.24363,-3.858291,1283943255_00000400
16934,4.1599607,-8.861563,1283943913_00000390
16935,15.127192,6.6020246,1283944286_00001790
16936,3.3736343,-12.637866,1284895114_00002410
16937,20.391142,7.801056,1283943905_00000070
16938,-8.3288555,0.028634476,B-1-LED-2_02
16939,9.551232,14.186366,A-2-c-2-2-9-5_02
16940,10.821488,-4.753074,1283944596_00000340
16941,8.212285,18.034414,A-2-b-1-2_143
16942,5.484247,-14.16358,B-2-BECHD-16_01
16943,10.616979,18.205528,A-2-c-2-3-1_38
16944,10.470516,1.08566,A-1-d-4-4_07
16945,7.3861313,-12.737907,B-1-BECH-119_02
16946,13.077558,17.820683,A-2-c-2-4-6_082
16947,25.96879,-2.0257707,A-3-c-2-2_04
16948,26.2031,0.9392574,1283949083_00000470
16949,6.3459325,15.6316,1283943824_00001890
16950,6.8482356,-10.5026655,1283944391_00000060
16951,15.760478,3.7026224,B-1-BECH-186_01
16952,1.5639553,-3.274594,1284261522_00000140
16953,10.056222,14.312655,1283944367_00000110
16954,8.457221,16.801573,1283943298_00000070
16955,5.4849925,-9.298695,A-2-c-3-5_42
16956,7.828892,21.306759,A-2-c-2-4-2_128
16957,14.762609,7.783826,A-3-c-3-1_04
16958,6.432179,19.819101,A-2-c-2-4-7_15
16959,3.2848508,17.489626,A-2-c-2-4-1_139
16960,9.556056,10.490877,A-1-d-1-1_05
16961,7.017014,13.863054,1283943956_00000210
16962,6.4744735,22.134373,A-2-b-1-1_22
16963,2.8047564,-1.6297601,1283943808_00002820
16964,5.003633,-10.1350565,A-1-c-5-1_04
16965,8.062673,-12.675743,B-1-BECH-124_05
16966,4.2515254,-13.143183,A-1-g-1-10_10
16967,6.9532743,-16.768969,B-2-BECH-16_01
16968,10.433683,3.659051,1283944936_00000490
16969,7.20778,17.521011,A-2-c-2-5-7_16
16970,14.587883,9.843486,1283944286_00000330
16971,10.721701,18.004684,1283943492_00001970
16972,-9.1005125,13.155377,1284262677_00000030
16973,10.868343,20.798065,A-2-c-2-4-5_057
16974,19.293285,9.885198,1283943808_00003450
16975,11.818054,13.843665,1283943824_00001270
16976,14.6324005,9.307428,1283943905_00002050
16977,11.9959545,18.20062,1283943492_00001870
16978,4.2646747,19.677816,A-2-c-2-2-9-2_11
16979,15.882243,3.9814713,1284285812_00000010
16980,16.476696,12.060639,1283944596_00000510
16981,13.219648,16.63656,1283943298_00000250
16982,2.2979536,-2.7636359,1283944138_00000140
16983,16.15966,12.771681,A-2-b-2-2_30
16984,23.687323,-0.24234104,1283949547_00000680
16985,15.465679,4.286548,1284263231_00000010
16986,14.400268,-14.100453,B-2-BECHD-11_04
16987,25.672607,-1.4683733,A-3-c-2-1_38
16988,11.92388,15.528336,1283943905_00001670
16989,18.11902,4.4556127,B-2-ALL-5_01
16990,8.367401,10.522085,A-1-d-1-3_21
16991,9.184203,19.276762,A-2-c-2-4-1_081
16992,10.075504,20.323141,A-2-b-2-1_21
16993,26.265217,0.9449543,1283949083_00000410
16994,23.311306,0.79791105,A-3-e-10-2_02
16995,25.459082,0.020182285,A-3-d-1-1_54
16996,6.017459,-13.77718,B-1-BECH-101_01
16997,9.297081,15.24624,A-2-c-2-5-2_050
16998,11.889524,18.594719,A-1-a-4-8_02
16999,11.904797,14.939805,1284777200_00000010
17000,-4.9859076,-8.011057,1284895114_00000080
17001,18.917227,6.799924,A-2-c-3-5_31
17002,12.552654,11.041399,A-2-c-2-2-10-3_57
17003,8.628129,22.135632,A-2-a-2-1-5_33
17004,7.7084794,21.837103,1283943905_00001270
17005,-0.95018744,-5.7951174,1283949156_00000380
17006,13.163526,-5.449421,1283944200_00000620
17007,12.261145,-4.1511445,1283944456_00000760
17008,12.780298,19.431768,A-2-b-1-2_26
17009,1.7408886,-3.4789717,1284871800_00000020
17010,-5.22137,-7.8029523,1284895114_00002250
17011,23.103985,0.03856567,1283949547_00001080
17012,15.156754,7.656081,1283949334_00000070
17013,3.3637824,8.005306,B-1-BECH-233_02
17014,8.68306,21.90567,A-2-c-2-1-12_063
17015,9.016713,-2.5366292,1283944286_00001340
17016,-8.309722,0.4054095,1284034534_00000020
17017,-2.1429656,3.984697,A-3-c-3-5_06
17018,-4.2512903,-5.1297345,1283943840_00000460
17019,-5.244713,2.7324245,1284781224_00000010
17020,-0.17543747,-3.4652665,1283943999_00000540
17021,16.367647,2.1301684,1284285715_00000010
17022,8.136265,-12.419217,B-1-BECH-159_01
17023,9.712806,14.545372,1283943824_00002070
17024,24.819202,0.41963497,1283949334_00000990
17025,16.006794,15.730429,A-2-c-2-4-5_126
17026,16.312363,2.617001,1284072029_00000010
17027,4.912205,6.742235,B-1-BECH-160_01
17028,23.831318,0.95087326,A-2-a-2-1-3_32
17029,4.2287564,17.261509,A-2-c-2-2-3_22
17030,6.7462006,13.729536,A-2-c-2-1-2_120
17031,23.00071,0.9932783,1283949474_00001310
17032,16.746828,9.588766,1283943808_00004370
17033,16.021254,12.560025,A-2-c-2-4-4_268
17034,5.5792418,19.944445,A-2-c-2-1-12_068
17035,12.666816,-1.914222,1283943840_00000100
17036,15.050477,-2.1619592,1283943824_00000360
17037,11.404166,18.426771,A-2-c-2-3-1_83
17038,7.874837,21.784636,A-2-b-1-1_54
17039,9.084639,15.8664255,A-2-c-2-4-6_020
17040,9.129025,15.113127,A-2-c-2-5-1_277
17041,9.838554,11.572744,1284772780_00000010
17042,-5.1647363,-7.8653035,1284895114_00000060
17043,14.072447,14.9945135,1283943840_00000630
17044,12.075075,20.019983,A-1-f-31-4_28
17045,9.767565,10.049129,A-1-d-5-2_06
17046,6.8875213,12.691635,A-1-d-8-2_01
17047,18.00746,11.483749,A-2-c-2-2-3_61
17048,24.816317,0.20364419,1283949377_00000710
17049,-4.014398,-1.0480762,1284895114_00001530
17050,9.118615,18.888689,A-2-c-2-3-4_15
17051,4.8454432,19.31342,A-2-b-1-2_113
17052,4.553009,-12.400345,A-1-g-1-9_01
17053,7.7701936,0.552326,1283949377_00000140
17054,-7.093956,13.485413,1284782816_00000030
17055,7.434496,-2.1226149,1283944936_00000380
17056,19.415876,8.36929,1283943808_00001670
17057,5.810023,18.639793,A-2-c-2-3-4_85
17058,5.9731445,-11.166345,1283949474_00000210
17059,9.738537,-15.093634,1284270092_00000010
17060,15.624094,7.2149205,A-2-b-2-3_07
17061,13.409776,-14.6758995,B-2-BECHD-05_02
17062,10.1223755,19.168076,A-2-c-2-4-1_040
17063,9.244552,13.296371,1283943824_00004070
17064,7.7290044,-0.28884748,1283949377_00000760
17065,15.516025,16.627964,A-2-c-2-5-5_45
17066,2.0276155,-9.575363,1283943913_00000930
17067,9.822052,19.87885,A-2-c-2-5-1_240
17068,12.086129,10.068553,1284261492_00000010
17069,25.932117,-2.0729527,A-3-c-1-4_04
17070,6.3953576,-10.043819,1283948923_00001230
17071,12.661696,11.69662,A-2-c-2-4-4_084
